"variable_id","year","source_id","coverage_status","format","granularity","definition_break","revision_status","notes"
"cga_subscriber_pensioner_counts","2006","CGA_ANNUAL_REPORTS_ARCHIVE","observed","pdf_catalogue","annual_cga_statistics","none","not_extracted","CGA report route includes statistical information on users; extraction still required."
"cga_subscriber_pensioner_counts","2007","CGA_ANNUAL_REPORTS_ARCHIVE","observed","pdf_catalogue","annual_cga_statistics","none","not_extracted","CGA report route includes statistical information on users; extraction still required."
"cga_subscriber_pensioner_counts","2008","CGA_ANNUAL_REPORTS_ARCHIVE","observed","pdf_catalogue","annual_cga_statistics","none","not_extracted","CGA report route includes statistical information on users; extraction still required."
"cga_subscriber_pensioner_counts","2009","CGA_ANNUAL_REPORTS_ARCHIVE","observed","pdf_catalogue","annual_cga_statistics","none","not_extracted","CGA report route includes statistical information on users; extraction still required."
"cga_subscriber_pensioner_counts","2010","CGA_ANNUAL_REPORTS_ARCHIVE","observed","pdf_catalogue","annual_cga_statistics","none","not_extracted","CGA report route includes statistical information on users; extraction still required."
"cga_subscriber_pensioner_counts","2011","CGA_REPORT_2011","observed","pdf_acquired","annual_cga_statistics","none","partial_extraction","CGA 2011 subscribers and aposentados/reformados extracted from Quadro 8."
"cga_subscriber_pensioner_counts","2012","CGA_REPORT_2012","observed","pdf_acquired","annual_cga_statistics","none","partial_extraction","CGA 2012 report and accounts PDF acquired and hashed; subscriber and aposentado/reformado counts extracted from Quadro 8."
"cga_subscriber_pensioner_counts","2013","CGA_REPORT_2013","observed","pdf_acquired","annual_cga_statistics","none","partial_extraction","CGA 2013 report and accounts PDF acquired and hashed; subscriber and aposentado/reformado counts extracted from Quadro 7."
"cga_subscriber_pensioner_counts","2014","CGA_REPORT_2014","observed","pdf_acquired","annual_cga_statistics","none","partial_extraction","CGA 2014 report and accounts PDF acquired and hashed; subscriber and aposentado/reformado counts extracted from Quadro 7."
"cga_subscriber_pensioner_counts","2015","CGA_REPORT_2015","observed","pdf_acquired","annual_cga_statistics","none","partial_extraction","CGA 2015 report and accounts PDF acquired and hashed; subscriber and aposentado/reformado counts extracted from Quadro 7."
"cga_subscriber_pensioner_counts","2016","CGA_REPORT_2016","observed","pdf_acquired","annual_cga_statistics","none","partial_extraction","CGA 2016 report and accounts PDF acquired and hashed; subscriber and aposentado/reformado counts extracted from Quadro 7."
"cga_subscriber_pensioner_counts","2017","CGA_REPORT_2017","observed","pdf_acquired","annual_cga_statistics","none","partial_extraction","CGA 2017 report and accounts PDF acquired and hashed; subscriber and aposentado/reformado counts extracted from Quadro 7."
"cga_subscriber_pensioner_counts","2018","CGA_REPORT_2018","observed","pdf_acquired","annual_cga_statistics","none","partial_extraction","CGA 2018 report and accounts PDF acquired and hashed; subscriber and aposentado/reformado counts extracted from Quadro 7."
"cga_subscriber_pensioner_counts","2019","CGA_REPORT_2019","observed","pdf_acquired","annual_cga_statistics","none","partial_extraction","CGA 2019 report and accounts PDF acquired and hashed; subscriber and aposentado/reformado counts extracted from Quadro 7."
"cga_subscriber_pensioner_counts","2020","CGA_REPORT_2020","observed","pdf_acquired","annual_cga_statistics","none","partial_extraction","CGA 2020 report and accounts PDF acquired and hashed; subscriber and aposentado/reformado counts extracted from Quadro 7."
"cga_subscriber_pensioner_counts","2021","CGA_REPORT_2021","observed","pdf_acquired","annual_cga_statistics","none","partial_extraction","CGA 2021 report and accounts PDF acquired and hashed; subscriber and aposentado/reformado counts extracted from Quadro 7."
"cga_subscriber_pensioner_counts","2022","CGA_REPORT_2022","observed","pdf_acquired","annual_cga_statistics","none","partial_extraction","CGA 2022 report and accounts PDF acquired and hashed; subscriber and aposentado/reformado counts extracted from Quadro 7."
"cga_subscriber_pensioner_counts","2023","CGA_REPORT_2023","observed","pdf_acquired","annual_cga_statistics","none","partial_extraction","CGA 2023 report and accounts PDF acquired and hashed; subscriber and aposentado/reformado counts extracted from Quadro 7."
"cga_subscriber_pensioner_counts","2024","CGA_REPORT_2024","observed","pdf_acquired","annual_cga_statistics","none","partial_extraction","CGA 2024 report and accounts PDF acquired and hashed; subscriber and aposentado/reformado counts extracted from Quadro 7."
"cga_subscriber_pensioner_counts","2025","none","unavailable","not_located","annual","none","not_assessed","No official CGA statistical report file located in bounded pass for this year."
"cga_employee_employer_revenue_split","1977","none","unavailable","not_located","annual","none","not_assessed","No official CGA revenue-split source located in bounded pass for this year."
"cga_employee_employer_revenue_split","1978","none","unavailable","not_located","annual","none","not_assessed","No official CGA revenue-split source located in bounded pass for this year."
"cga_employee_employer_revenue_split","1979","none","unavailable","not_located","annual","none","not_assessed","No official CGA revenue-split source located in bounded pass for this year."
"cga_employee_employer_revenue_split","1980","none","unavailable","not_located","annual","none","not_assessed","No official CGA revenue-split source located in bounded pass for this year."
"cga_employee_employer_revenue_split","1981","none","unavailable","not_located","annual","none","not_assessed","No official CGA revenue-split source located in bounded pass for this year."
"cga_employee_employer_revenue_split","1982","none","unavailable","not_located","annual","none","not_assessed","No official CGA revenue-split source located in bounded pass for this year."
"cga_employee_employer_revenue_split","1983","none","unavailable","not_located","annual","none","not_assessed","No official CGA revenue-split source located in bounded pass for this year."
"cga_employee_employer_revenue_split","1984","none","unavailable","not_located","annual","none","not_assessed","No official CGA revenue-split source located in bounded pass for this year."
"cga_employee_employer_revenue_split","1985","none","unavailable","not_located","annual","none","not_assessed","No official CGA revenue-split source located in bounded pass for this year."
"cga_employee_employer_revenue_split","1986","none","unavailable","not_located","annual","none","not_assessed","No official CGA revenue-split source located in bounded pass for this year."
"cga_employee_employer_revenue_split","1987","none","unavailable","not_located","annual","none","not_assessed","No official CGA revenue-split source located in bounded pass for this year."
"cga_employee_employer_revenue_split","1988","none","unavailable","not_located","annual","none","not_assessed","No official CGA revenue-split source located in bounded pass for this year."
"cga_employee_employer_revenue_split","1989","none","unavailable","not_located","annual","none","not_assessed","No official CGA revenue-split source located in bounded pass for this year."
"cga_employee_employer_revenue_split","1990","none","unavailable","not_located","annual","none","not_assessed","No official CGA revenue-split source located in bounded pass for this year."
"cga_employee_employer_revenue_split","1991","none","unavailable","not_located","annual","none","not_assessed","No official CGA revenue-split source located in bounded pass for this year."
"cga_employee_employer_revenue_split","1992","none","unavailable","not_located","annual","none","not_assessed","No official CGA revenue-split source located in bounded pass for this year."
"cga_employee_employer_revenue_split","1993","none","unavailable","not_located","annual","none","not_assessed","No official CGA revenue-split source located in bounded pass for this year."
"cga_employee_employer_revenue_split","1994","none","unavailable","not_located","annual","none","not_assessed","No official CGA revenue-split source located in bounded pass for this year."
"cga_employee_employer_revenue_split","1995","none","unavailable","not_located","annual","none","not_assessed","No official CGA revenue-split source located in bounded pass for this year."
"cga_employee_employer_revenue_split","1996","none","unavailable","not_located","annual","none","not_assessed","No official CGA revenue-split source located in bounded pass for this year."
"cga_employee_employer_revenue_split","1997","none","unavailable","not_located","annual","none","not_assessed","No official CGA revenue-split source located in bounded pass for this year."
"cga_employee_employer_revenue_split","1998","none","unavailable","not_located","annual","none","not_assessed","No official CGA revenue-split source located in bounded pass for this year."
"cga_employee_employer_revenue_split","1999","none","unavailable","not_located","annual","none","not_assessed","No official CGA revenue-split source located in bounded pass for this year."
"cga_employee_employer_revenue_split","2000","none","unavailable","not_located","annual","none","not_assessed","No official CGA revenue-split source located in bounded pass for this year."
"cga_employee_employer_revenue_split","2001","none","unavailable","not_located","annual","none","not_assessed","No official CGA revenue-split source located in bounded pass for this year."
"cga_employee_employer_revenue_split","2002","CGA_ANNUAL_REPORTS_ARCHIVE","observed","pdf_catalogue","annual_revenue_components","none","not_extracted","CGA report route located for financial-account components; employee/employer split still requires table extraction."
"cga_employee_employer_revenue_split","2003","CGA_ANNUAL_REPORTS_ARCHIVE","observed","pdf_catalogue","annual_revenue_components","none","not_extracted","CGA report route located for financial-account components; employee/employer split still requires table extraction."
"cga_employee_employer_revenue_split","2004","CGA_ANNUAL_REPORTS_ARCHIVE","observed","pdf_catalogue","annual_revenue_components","none","not_extracted","CGA report route located for financial-account components; employee/employer split still requires table extraction."
"cga_employee_employer_revenue_split","2005","CGA_ANNUAL_REPORTS_ARCHIVE","observed","pdf_catalogue","annual_revenue_components","none","not_extracted","CGA report route located for financial-account components; employee/employer split still requires table extraction."
"cga_employee_employer_revenue_split","2006","CGA_ANNUAL_REPORTS_ARCHIVE","observed","pdf_catalogue","annual_revenue_components","none","not_extracted","CGA report route located for financial-account components; employee/employer split still requires table extraction."
"cga_employee_employer_revenue_split","2007","CGA_ANNUAL_REPORTS_ARCHIVE","observed","pdf_catalogue","annual_revenue_components","none","not_extracted","CGA report route located for financial-account components; employee/employer split still requires table extraction."
"cga_employee_employer_revenue_split","2008","CGA_ANNUAL_REPORTS_ARCHIVE","observed","pdf_catalogue","annual_revenue_components","none","not_extracted","CGA report route located for financial-account components; employee/employer split still requires table extraction."
"cga_employee_employer_revenue_split","2009","CGA_ANNUAL_REPORTS_ARCHIVE","observed","pdf_catalogue","annual_revenue_components","none","not_extracted","CGA report route located for financial-account components; employee/employer split still requires table extraction."
"cga_employee_employer_revenue_split","2010","CGA_ANNUAL_REPORTS_ARCHIVE","observed","pdf_catalogue","annual_revenue_components","none","not_extracted","CGA report route located for financial-account components; employee/employer split still requires table extraction."
"cga_employee_employer_revenue_split","2011","CGA_REPORT_2011","observed","pdf_acquired","annual_revenue_components","none","partial_extraction","CGA 2011 quotas and entity contributions extracted from Quadro 24."
"cga_employee_employer_revenue_split","2012","CGA_REPORT_2012","observed","pdf_acquired","annual_revenue_components","none","partial_extraction","CGA 2012 report and accounts PDF acquired and hashed; quotas and entity contributions extracted from Quadro 24."
"cga_employee_employer_revenue_split","2013","CGA_REPORT_2013","observed","pdf_acquired","annual_revenue_components","none","partial_extraction","CGA 2013 report and accounts PDF acquired and hashed; quotas and entity contributions extracted from Quadro 23."
"cga_employee_employer_revenue_split","2014","CGA_REPORT_2014","observed","pdf_acquired","annual_revenue_components","none","partial_extraction","CGA 2014 report and accounts PDF acquired and hashed; quotas and entity contributions extracted from Quadro 23."
"cga_employee_employer_revenue_split","2015","CGA_REPORT_2015","observed","pdf_acquired","annual_revenue_components","none","partial_extraction","CGA 2015 report and accounts PDF acquired and hashed; quotas and entity contributions extracted from Quadro 23."
"cga_employee_employer_revenue_split","2016","CGA_REPORT_2016","observed","pdf_acquired","annual_revenue_components","none","partial_extraction","CGA 2016 report and accounts PDF acquired and hashed; quotas and entity contributions extracted from Quadro 23."
"cga_employee_employer_revenue_split","2017","CGA_REPORT_2017","observed","pdf_acquired","annual_revenue_components","none","partial_extraction","CGA 2017 report and accounts PDF acquired and hashed; quotas and entity contributions extracted from Quadro 23."
"cga_employee_employer_revenue_split","2018","CGA_REPORT_2018","observed","pdf_acquired","annual_revenue_components","none","partial_extraction","CGA 2018 report and accounts PDF acquired and hashed; quotas and entity contributions extracted from Quadro 23."
"cga_employee_employer_revenue_split","2019","CGA_REPORT_2019","observed","pdf_acquired","annual_revenue_components","none","partial_extraction","CGA 2019 report and accounts PDF acquired and hashed; quotas and entity contributions extracted from Quadro 23."
"cga_employee_employer_revenue_split","2020","CGA_REPORT_2020","observed","pdf_acquired","annual_revenue_components","none","partial_extraction","CGA 2020 report and accounts PDF acquired and hashed; worker quotas and employer contributions extracted from Quadro 25."
"cga_employee_employer_revenue_split","2021","CGA_REPORT_2021","observed","pdf_acquired","annual_revenue_components","none","partial_extraction","CGA 2021 report and accounts PDF acquired and hashed; worker quotas and employer contributions extracted from Quadro 25."
"cga_employee_employer_revenue_split","2022","CGA_REPORT_2022","observed","pdf_acquired","annual_revenue_components","none","partial_extraction","CGA 2022 report and accounts PDF acquired and hashed; worker quotas and employer contributions extracted from Quadro 25."
"cga_employee_employer_revenue_split","2023","CGA_REPORT_2023","observed","pdf_acquired","annual_revenue_components","none","partial_extraction","CGA 2023 report and accounts PDF acquired and hashed; worker quotas and employer contributions extracted from Quadro 26."
"cga_employee_employer_revenue_split","2024","CGA_REPORT_2024","observed","pdf_acquired","annual_revenue_components","none","partial_extraction","CGA 2024 report and accounts PDF acquired and hashed; worker quotas and employer contributions extracted from Quadro 26."
"cga_employee_employer_revenue_split","2025","none","unavailable","not_located","annual","none","not_assessed","No official CGA revenue-split source located in bounded pass for this year."
"social_security_accounts","1977","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","1978","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","1979","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","1980","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","1981","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","1982","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","1983","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","1984","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","1985","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","1986","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","1987","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","1988","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","1989","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","1990","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","1991","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","1992","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","1993","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","1994","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","1995","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","1996","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","1997","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","1998","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","1999","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","2000","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","2001","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","2002","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","2003","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","2004","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","2005","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","2006","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","2007","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","2008","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","2009","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","2010","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","2011","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","2012","TC_AEO_2013_SS_2012;IGFSS_CSS_ARCHIVE","observed","pdf_acquired_and_portal_catalogue","annual_social_security_accounts","none","not_extracted","Official audit report and Social Security account route located for 2012."
"social_security_accounts","2013","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","2014","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","2015","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","2016","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","2017","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","2018","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","2019","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","2020","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","2021","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","2022","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","2023","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"social_security_accounts","2024","IGFSS_CSS_ARCHIVE;TC_PCGE_2024","observed","portal_catalogue_and_audit","annual_social_security_accounts","none","not_extracted","Modern Social Security account route and TC current-account audit route located."
"social_security_accounts","2025","IGFSS_CSS_ARCHIVE","unavailable","portal_catalogue","annual_social_security_accounts","none","not_extracted","Official account route identified but year-level availability not verified in bounded pass."
"public_employment_counts","1977","INE_HISTORICAL_PUBLICATIONS","unavailable","historical_publication_catalogue","annual_or_publication","none","not_extracted","Pre-SIEP public-employment series not located as a harmonized official annual source in this pass."
"public_employment_counts","1978","INE_HISTORICAL_PUBLICATIONS","unavailable","historical_publication_catalogue","annual_or_publication","none","not_extracted","Pre-SIEP public-employment series not located as a harmonized official annual source in this pass."
"public_employment_counts","1979","INE_HISTORICAL_PUBLICATIONS","unavailable","historical_publication_catalogue","annual_or_publication","none","not_extracted","Pre-SIEP public-employment series not located as a harmonized official annual source in this pass."
"public_employment_counts","1980","INE_HISTORICAL_PUBLICATIONS","unavailable","historical_publication_catalogue","annual_or_publication","none","not_extracted","Pre-SIEP public-employment series not located as a harmonized official annual source in this pass."
"public_employment_counts","1981","INE_HISTORICAL_PUBLICATIONS","unavailable","historical_publication_catalogue","annual_or_publication","none","not_extracted","Pre-SIEP public-employment series not located as a harmonized official annual source in this pass."
"public_employment_counts","1982","INE_HISTORICAL_PUBLICATIONS","unavailable","historical_publication_catalogue","annual_or_publication","none","not_extracted","Pre-SIEP public-employment series not located as a harmonized official annual source in this pass."
"public_employment_counts","1983","INE_HISTORICAL_PUBLICATIONS","unavailable","historical_publication_catalogue","annual_or_publication","none","not_extracted","Pre-SIEP public-employment series not located as a harmonized official annual source in this pass."
"public_employment_counts","1984","INE_HISTORICAL_PUBLICATIONS","unavailable","historical_publication_catalogue","annual_or_publication","none","not_extracted","Pre-SIEP public-employment series not located as a harmonized official annual source in this pass."
"public_employment_counts","1985","INE_HISTORICAL_PUBLICATIONS","unavailable","historical_publication_catalogue","annual_or_publication","none","not_extracted","Pre-SIEP public-employment series not located as a harmonized official annual source in this pass."
"public_employment_counts","1986","INE_HISTORICAL_PUBLICATIONS","unavailable","historical_publication_catalogue","annual_or_publication","none","not_extracted","Pre-SIEP public-employment series not located as a harmonized official annual source in this pass."
"public_employment_counts","1987","INE_HISTORICAL_PUBLICATIONS","unavailable","historical_publication_catalogue","annual_or_publication","none","not_extracted","Pre-SIEP public-employment series not located as a harmonized official annual source in this pass."
"public_employment_counts","1988","INE_HISTORICAL_PUBLICATIONS","unavailable","historical_publication_catalogue","annual_or_publication","none","not_extracted","Pre-SIEP public-employment series not located as a harmonized official annual source in this pass."
"public_employment_counts","1989","INE_HISTORICAL_PUBLICATIONS","unavailable","historical_publication_catalogue","annual_or_publication","none","not_extracted","Pre-SIEP public-employment series not located as a harmonized official annual source in this pass."
"public_employment_counts","1990","INE_HISTORICAL_PUBLICATIONS","unavailable","historical_publication_catalogue","annual_or_publication","none","not_extracted","Pre-SIEP public-employment series not located as a harmonized official annual source in this pass."
"public_employment_counts","1991","INE_HISTORICAL_PUBLICATIONS","unavailable","historical_publication_catalogue","annual_or_publication","none","not_extracted","Pre-SIEP public-employment series not located as a harmonized official annual source in this pass."
"public_employment_counts","1992","INE_HISTORICAL_PUBLICATIONS","unavailable","historical_publication_catalogue","annual_or_publication","none","not_extracted","Pre-SIEP public-employment series not located as a harmonized official annual source in this pass."
"public_employment_counts","1993","INE_HISTORICAL_PUBLICATIONS","unavailable","historical_publication_catalogue","annual_or_publication","none","not_extracted","Pre-SIEP public-employment series not located as a harmonized official annual source in this pass."
"public_employment_counts","1994","INE_HISTORICAL_PUBLICATIONS","unavailable","historical_publication_catalogue","annual_or_publication","none","not_extracted","Pre-SIEP public-employment series not located as a harmonized official annual source in this pass."
"public_employment_counts","1995","INE_HISTORICAL_PUBLICATIONS","unavailable","historical_publication_catalogue","annual_or_publication","none","not_extracted","Pre-SIEP public-employment series not located as a harmonized official annual source in this pass."
"public_employment_counts","1996","INE_HISTORICAL_PUBLICATIONS","unavailable","historical_publication_catalogue","annual_or_publication","none","not_extracted","Pre-SIEP public-employment series not located as a harmonized official annual source in this pass."
"public_employment_counts","1997","INE_HISTORICAL_PUBLICATIONS","unavailable","historical_publication_catalogue","annual_or_publication","none","not_extracted","Pre-SIEP public-employment series not located as a harmonized official annual source in this pass."
"public_employment_counts","1998","INE_HISTORICAL_PUBLICATIONS","unavailable","historical_publication_catalogue","annual_or_publication","none","not_extracted","Pre-SIEP public-employment series not located as a harmonized official annual source in this pass."
"public_employment_counts","1999","INE_HISTORICAL_PUBLICATIONS","unavailable","historical_publication_catalogue","annual_or_publication","none","not_extracted","Pre-SIEP public-employment series not located as a harmonized official annual source in this pass."
"public_employment_counts","2000","INE_HISTORICAL_PUBLICATIONS","unavailable","historical_publication_catalogue","annual_or_publication","none","not_extracted","Pre-SIEP public-employment series not located as a harmonized official annual source in this pass."
"public_employment_counts","2001","INE_HISTORICAL_PUBLICATIONS","unavailable","historical_publication_catalogue","annual_or_publication","none","not_extracted","Pre-SIEP public-employment series not located as a harmonized official annual source in this pass."
"public_employment_counts","2002","INE_HISTORICAL_PUBLICATIONS","unavailable","historical_publication_catalogue","annual_or_publication","none","not_extracted","Pre-SIEP public-employment series not located as a harmonized official annual source in this pass."
"public_employment_counts","2003","INE_HISTORICAL_PUBLICATIONS","unavailable","historical_publication_catalogue","annual_or_publication","none","not_extracted","Pre-SIEP public-employment series not located as a harmonized official annual source in this pass."
"public_employment_counts","2004","INE_HISTORICAL_PUBLICATIONS","unavailable","historical_publication_catalogue","annual_or_publication","none","not_extracted","Pre-SIEP public-employment series not located as a harmonized official annual source in this pass."
"public_employment_counts","2005","INE_HISTORICAL_PUBLICATIONS","unavailable","historical_publication_catalogue","annual_or_publication","none","not_extracted","Pre-SIEP public-employment series not located as a harmonized official annual source in this pass."
"public_employment_counts","2006","INE_HISTORICAL_PUBLICATIONS","unavailable","historical_publication_catalogue","annual_or_publication","none","not_extracted","Pre-SIEP public-employment series not located as a harmonized official annual source in this pass."
"public_employment_counts","2007","INE_HISTORICAL_PUBLICATIONS","unavailable","historical_publication_catalogue","annual_or_publication","none","not_extracted","Pre-SIEP public-employment series not located as a harmonized official annual source in this pass."
"public_employment_counts","2008","INE_HISTORICAL_PUBLICATIONS","unavailable","historical_publication_catalogue","annual_or_publication","none","not_extracted","Pre-SIEP public-employment series not located as a harmonized official annual source in this pass."
"public_employment_counts","2009","INE_HISTORICAL_PUBLICATIONS","unavailable","historical_publication_catalogue","annual_or_publication","none","not_extracted","Pre-SIEP public-employment series not located as a harmonized official annual source in this pass."
"public_employment_counts","2010","INE_HISTORICAL_PUBLICATIONS","unavailable","historical_publication_catalogue","annual_or_publication","none","not_extracted","Pre-SIEP public-employment series not located as a harmonized official annual source in this pass."
"public_employment_counts","2011","DGAEP_SIEP_ARCHIVE","definition-break","pdf_and_excel_catalogue","quarterly_public_employment","SIEP_series_starts_31_December_2011","provisional_possible","DGAEP SIEP materials state the current series starts at 31 December 2011."
"public_employment_counts","2012","DGAEP_SIEP_ARCHIVE;DGAEP_BOEP_ARCHIVE","observed","pdf_and_excel_catalogue","quarterly_public_employment","none","provisional_possible","SIEP and BOEP official routes located; cohort extraction still separate."
"public_employment_counts","2013","DGAEP_SIEP_ARCHIVE;DGAEP_BOEP_ARCHIVE","observed","pdf_and_excel_catalogue","quarterly_public_employment","none","provisional_possible","SIEP and BOEP official routes located; cohort extraction still separate."
